Date,CVX,XOM,IBM,GE,MSFT,MMM,WMT,BA,VZ,UNH,AAPL,TRV,MCD,KO,JPM,HD,NKE,DIS,JNJ,PFE,UTX,CSCO,DD,MRK,PG,AXP,CAT,INTC,GS
2009-06-30,1.12073686404,0.981328647114,0.727968332609,1.18470664831,0.961699838763,0.784040080076,0.526061044646,0.966015623971,0.766864230624,1.1599296468,0.94898277718,1.21133834384,0.592605041406,0.577356395314,1.84136144843,0.988118944135,0.932837310618,1.13535713942,0.54619038812,0.747778154654,0.938063303098,1.05366496406,1.15120279793,0.816089843464,0.613844239007,1.71779392486,1.16558357289,1.01423382812,1.55055181988
2009-07-31,1.1350440725,0.991609223168,0.736898836774,1.19193963506,0.962631547368,0.791791024058,0.510944133042,0.959370831389,0.77226637683,1.14947572416,0.941536582898,1.20086691148,0.57811235404,0.584198745752,1.80164567688,0.975501296057,0.927498509222,1.14835073434,0.554811613881,0.742970537808,0.938995279705,1.05592612797,1.16865555519,0.835167658734,0.617564365666,1.71757087061,1.18687973038,1.0169400635,1.53598354765
2009-08-31,1.14024480159,0.990032728072,0.740594499132,1.19385319384,0.963864747505,0.786254209575,0.498232881421,0.951777315411,0.766763472566,1.13233816429,0.942844500905,1.20399399962,0.565649518467,0.576801840279,1.79306301393,0.968340128491,0.919514425476,1.15122940383,0.553966538037,0.73623130196,0.933352302056,1.05419296443,1.16347383395,0.831843998909,0.610508610574,1.70774395754,1.19456027716,1.01753166642,1.53155984515
2009-09-30,1.14924552226,0.998556600388,0.741519382751,1.19628929958,0.993135007363,0.809510924599,0.504320404417,0.984262861229,0.766542093301,1.10731053899,0.870494242609,1.13240211295,0.57314426988,0.601352077743,1.71767195651,0.978141834979,0.944040010786,1.18253552291,0.575721518827,0.729326284302,0.946108729611,1.04853193436,1.21491913794,0.852874249276,0.644070073676,1.67718758911,1.23979813336,1.0233809601,1.50821958822
2009-10-30,0.995403241677,0.823230351387,0.758888529,1.41222840181,0.930059770727,0.845046160927,0.368758033017,0.931153691793,0.688595946188,0.860229071656,0.887132596036,1.13687015661,0.480474010327,0.500972627926,2.09984006504,1.02826507498,0.950206307313,1.17113511121,0.484797406994,0.708119831207,0.885429714458,1.01645749331,1.28898308886,0.747464914581,0.58710457383,1.8722377225,1.35459658038,1.04769708046,1.66078263571
2009-11-30,0.903008419748,0.763046661865,0.730492987283,1.45870558456,0.91210945729,0.858449685329,0.329942086388,1.01921163838,0.623927450345,0.763359421073,0.840331991508,1.10513193287,0.474302255906,0.470484095083,2.31198496825,0.961588162566,0.940832631636,1.17928952952,0.414194445817,0.648549610971,0.843675154576,1.05954662554,1.34987993606,0.68372269863,0.578718638851,2.07620524927,1.44608257717,1.0664723618,1.7326924254
2009-12-31,0.909423222538,0.752884223677,0.697085044971,1.47395414162,0.8891082619,0.94055151516,0.316281062193,1.04127364561,0.59119953283,0.852745740233,0.875818578133,0.972155719847,0.485891978478,0.449054155058,2.35482049575,0.998066541426,0.935560690654,1.17821784813,0.384293375643,0.621606542555,0.91246601998,1.0673074041,1.39611452929,0.616584389431,0.576676934021,2.17643353681,1.50435968873,1.04422092665,1.73655316129
2010-01-29,0.899281613484,0.762472695375,0.645163726902,1.52228691834,0.831409650654,0.982960523494,0.347477880489,1.06631061567,0.611664836003,0.876863378733,0.906047127226,0.92643749966,0.457160859236,0.451949023466,2.26393404427,0.995291258547,0.899802616961,1.16378541626,0.411710503541,0.68866312851,0.967610549714,1.08548209925,1.38890301188,0.675088741105,0.597403536919,2.227711798,1.59143215795,1.03841272767,1.59090550321
2010-02-26,0.892696180658,0.760144567617,0.601924956706,1.54169245123,0.828270705271,0.990134043801,0.332177651182,1.07439070939,0.578372406424,0.811698347803,0.887997862997,0.907470815039,0.454866219524,0.430010210029,2.2733131701,0.903243060044,0.873657342694,1.16358164881,0.40343394794,0.665179135008,0.974870294509,1.01992739454,1.39007480553,0.701423965971,0.598464579256,2.20023972761,1.63166314102,1.00663842146,1.49254416083
2010-03-31,0.853498444941,0.705484933491,0.623056481437,1.40379699952,0.743018163,0.93132165447,0.278678261371,1.11823017792,0.502077519936,0.429822703467,0.934363915,0.871149479834,0.392454150133,0.39314550131,1.96028052756,0.874475651038,0.799327790549,1.18203926187,0.354156707671,0.628624437642,0.986650497601,1.01894799884,1.44827777102,0.528860541185,0.592249829294,2.12278477546,1.67550432933,0.935765851232,1.35613070034
